Retail_Clearance,Retail_InTransitQTY,Retail_Product_Color,Retail_Product_Dimension,Retail_Product_ExternalSKU,Retail_Product_ImageURL,Retail_Product_Level1,Retail_Product_Level1Name,Retail_Product_Level2,Retail_Product_Level2Name,Retail_Product_Level3,Retail_Product_Level3Name,Retail_Product_Level4,Retail_Product_Level4Name,Retail_Product_Level5,Retail_Product_Level5Name,Retail_Product_Manufacturer,Retail_Product_Name,Retail_Product_RFIDTagged,Retail_Product_SKU,Retail_Product_Size,Retail_Product_Style,Retail_Product_UOM,Retail_Product_UPC,Retail_Product_UPCs,Retail_SFMax,Retail_SFMin,Retail_SOHDate,Retail_SOHQTY,Retail_SOHQTY_SF,Retail_SOHQTY_SR,Retail_StoreInProcess,Retail_StoreNumber,serial,thingTypeId
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CJ,CJA,CJA,CJACB,CJAC,CJ,CJACB,NaVal,CAMISOLA SEM MANGA CJ SLO ELLA ANIMAL PR,NaVal,9649000004,44,CAMISOLA / ROBE,NaVal,00096490000415,00096490000415,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_009649000004,384
false,0,ROSA,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CR,CRA,CRA,CRATA,CRAT,CR,CRATA,NaVal,SOUTIEN CR SLO ELLA LISO ROSA 42 ROSA CL,NaVal,9671690002,42,SOUTIEN / TOP,NaVal,00096716900215,00096716900215,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009671690002,384
false,0,CINZA,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CR,CRA,CRA,CRAKB,CRAK,CR,CRAKB,NaVal,CALCINHA CR SLO ELLA  CALCINHA CANELADA,NaVal,9577810005,P,KIT CALCINHA,NaVal,00095778100519,00095778100519,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009577810005,384
false,0,BEGE,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CP,CPM,CPM,CPMMI,CPMM,MEIA SOQ FIO 20,CPMMI,NaVal,MEIA SOQUETE APP ACC FCX FIO20 NATURAL R,NaVal,6710670001,UNICO,MEIA SINTÉTICA,NaVal,00067106700197,00067106700197,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_006710670001,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAHA,CYAH,JEANS,CYAHA,NaVal,SHORT JEANS JV MSA INK ELASTICO CINTURA,NaVal,9592960004,40,SAIA,NaVal,00095929600417,00095929600417,0,0,2022-08-16 07:00:36.468,0,0,0,0,233,233_009592960004,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAAV,CYAA,JEANS,CYAAV,NaVal,CALCA JEANS  BIO MARCA DE TERCEIROS Skin,NaVal,9697860001,36,CALÇA JEANS,NaVal,00096978600120,00096978600120,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009697860001,384
false,0,MARRON,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C6,C6A,C6A,C6ABD,C6AB,TRS,C6ABD,NaVal,2 CALCINHAS APP TRS ALTA MFB REF 50027 D,NaVal,7199940012,GG,CALCINHA / BOTTOM,NaVal,00071999401239,00071999401239,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_007199940012,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C6,C6A,C6A,C6ABB,C6AB,TRS,C6ABB,NaVal,3 CALCINHAS BIQ FIO MFB TRS ROSA BEGE PT,NaVal,9628080003,M,CALCINHA / BOTTOM,NaVal,00096280800386,00096280800386,0,0,2022-08-16 07:00:36.468,4,4,0,0,233,233_009628080003,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAHA,CYAH,JEANS,CYAHA,NaVal,SHORT JEANS JV MSA INK ELASTICO CINTURA,NaVal,9592950003,38,SAIA,NaVal,00095929500380,00095929500380,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_009592950003,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYADA,CYAD,JEANS,CYADA,NaVal,SHORT JEANS CRN PRD INK LISO JEANS 36 JE,NaVal,9371240002,36,BOTTOM CURTO JEANS,NaVal,00093712400206,00093712400206,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009371240002,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAAQ,CYAA,JEANS,CYAAQ,NaVal,CALCA JEANS JV PRD INK CALCA  JV PRD INK,NaVal,9561520005,36,CALÇA JEANS,NaVal,00095615200587,00095615200587,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009561520005,384
false,0,NA,NaVal,NaVal,NaVal,W,BELEZA,NaVal,WA,WAE,WAE,WAEPD,WAEP,WA,WAEPD,NaVal,PERFUME  WA JEQUITI DESODORANTE COLONIA,NaVal,9204360000,NA,PERFUME,NaVal,07899952309148,07899952309148,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_009204360000,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C8,C8D,C8D,C8DAA,C8DA,C8  INFO,C8DAA,NaVal,CALCA C8 SLO INFO INK 5 POCKETS COM STON,NaVal,9275380003,6,CALÇA,NaVal,00092753800372,00092753800372,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009275380003,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYC,CYC,CYCBC,CYCB,NaVal,CYCBC,NaVal,CALCA  PS PRD INK SKY RASGOS ELASTICO TR,NaVal,9481120003,50,CALÇA JEANS PLUS,NaVal,00094811200377,00094811200377,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009481120003,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,NaVal,CYA,NaVal,CYAI,JEANS,CYAIB,NaVal,VESTIDO ABERTO COM CINTO CRN PRD 526405,NaVal,9675240005,44,INTEIRO,NaVal,00096752400540,00096752400540,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009675240005,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYADC,CYAD,JEANS,CYADC,NaVal,SAIA JEANS JV PRD INK PLISSADA  LISO 504,NaVal,9420210003,40,BOTTOM CURTO JEANS,NaVal,00094202100361,00094202100361,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009420210003,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CJ,CJA,CJA,CJABG,CJAB,SLO,CJABG,NaVal,CALCINHA APP SNS SLO PP CALECON LUTESTIL,NaVal,7575570002,M,CALCINHA / BOTTOM,NaVal,00075755700215,00075755700215,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_007575570002,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAAQ,CYAA,NaVal,CYAAQ,NaVal,CALCA  CF PRD INK USED TANK MARMORIZADO,NaVal,9480870005,44,CALÇA JEANS,NaVal,00094808700590,00094808700590,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009480870005,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,NaVal,CYC,NaVal,CYCD,SHORT JEANS,CYCDB,NaVal,SHORT JEANS PS PRD BARRA DOBRADA E PREGA,NaVal,9633210001,46,BOTTOM CURTO JEANS PLUS,NaVal,00096332100174,00096332100174,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009633210001,384
false,0,BEGE,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C6,C6A,C6A,C6ATG,C6AT,TRS,C6ATG,NaVal,SOUTIEN TRS OLIMPO POA PREOLA REF 61019,NaVal,9371470004,54,SOUTIEN / TOP,NaVal,00093714700410,00093714700410,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009371470004,384
false,0,CHOCOLATE,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C6,C6A,C6A,C6ATQ,C6AT,TRS,C6ATQ,NaVal,SOUTIEN APP TRS 1 2 DAILY REF C04935 MAC,NaVal,3555270036,M,SOUTIEN / TOP,NaVal,00035552703642,00035552703642,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_003555270036,384
false,0,AZUL,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CR,CRA,CRA,CRABA,CRAB,CR,CRABA,NaVal,CALCINHA CR SLO ELLA CALCINHA BIQUINI CI,NaVal,9291810003,M,CALCINHA / BOTTOM,NaVal,00092918100323,00092918100323,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009291810003,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYD,CYD,CYDAB,CYDA,JEANS,CYDAB,NaVal,CALCA JEANS CF MSA INK BARRA FLIP FLOP U,NaVal,9167010002,36,CALÇA JEANS,NaVal,00091670100206,00091670100206,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009167010002,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,CMA,CMA,CMABC,CMAB,JEANS,CMABC,NaVal,BERMUDA JEANS EVT PAIS CRN PRD INK BERMU,NaVal,9578940002,40,BERMUDA JEANS,NaVal,00095789400219,00095789400219,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009578940002,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,CMA,CMA,CMAAJ,CMAA,CM,CMAAJ,NaVal,CALCA CM MSA INK lavagem com used bigode,NaVal,9440970003,42,CALÇA JEANS,NaVal,00094409700364,00094409700364,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_009440970003,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C7,C7A,C7A,C7ATT,C7AT,TG SLO,C7ATT,NaVal,SOUTIEN TG BASICO PTO ERI C7 46 PRETO,NaVal,7998040001,46,SOUTIEN / TOP,NaVal,00079980400186,00079980400186,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_007998040001,384
false,0,PRATA,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C5,C5C,C5C,C5CAA,C5CA,NaVal,C5CAA,NaVal,BRINCO MAIS ACESSORIOS LTBP 285 PRATA CU,NaVal,9685280001,CURTO,BRINCO,NaVal,00096852800165,00096852800165,0,0,2022-08-16 07:00:36.468,5,5,0,0,233,233_009685280001,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYC,CYC,CYCAC,CYCA,SARJA,CYCAC,NaVal,CALCA SARJA PS PRD INK ZIPER BARRA LISO,NaVal,9481030002,46,CALÇA SARJA PLUS,NaVal,00094810300207,00094810300207,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009481030002,384
false,0,CINZA,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CN,CNC,CNC,CNCSD,CNCS,JV CN,CNCSD,NaVal,SHORT DOLL MANGA CURTA JV CN SLO ELLA LH,NaVal,9468440005,P,SHORT DOLL,NaVal,00094684400584,00094684400584,0,0,2022-08-16 07:00:36.468,6,6,0,0,233,233_009468440005,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,CMA,CMA,CMAAM,CMAA,JEANS,CMAAM,NaVal,CALCA JEANS EVT JNS CRN MSA INK JOGGER J,NaVal,9532900005,46,CALÇA JEANS,NaVal,00095329000510,00095329000510,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009532900005,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,NaVal,CYA,NaVal,CYAA,JEANS,CYAAK,NaVal,CALCA JEANS CF MSA INK USED E TANK FILIG,NaVal,9479680003,40,CALÇA JEANS,NaVal,00094796800395,00094796800395,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009479680003,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYC,CYC,CYCDB,CYCD,JEANS,CYCDB,NaVal,BERMUDA JEANS PS PRD INK MARMORIZADO COM,NaVal,9481250004,54,BOTTOM CURTO JEANS PLUS,NaVal,00094812500469,00094812500469,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009481250004,384
false,0,CINZA,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CN,CNC,CNC,CNCSC,CNCS,JV CN,CNCSC,NaVal,SHORT DOLL MANGA CURTA JV CN SLO DISNEY,NaVal,9564070001,M,SHORT DOLL,NaVal,00095640700113,00095640700113,0,0,2022-08-16 07:00:36.468,4,4,0,0,233,233_009564070001,384
false,0,VERDE,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYABC,CYAB,SARJA,CYABC,NaVal,CALCA SARJA CRN MSA INK PUSH UP BOLSO SE,NaVal,9415770002,38,CALÇA SARJA,NaVal,00094157700296,00094157700296,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009415770002,384
false,0,ROSA,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C6,C6A,C6A,C6ATA,C6AT,TRS,C6ATA,NaVal,2 SOUTIENS TRS BASE COTTON ROSA SOFIA  P,NaVal,8808170003,46,SOUTIEN / TOP,NaVal,00088081700378,00088081700378,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_008808170003,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CJ,CJA,CJA,CJATB,CJAT,CJ,CJATB,NaVal,SOUTIEN CJ PRD ELLA LISO 41741 PRETO 46,NaVal,9447180003,46,SOUTIEN / TOP,NaVal,00094471800313,00094471800313,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009447180003,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYC,CYC,CYCDB,CYCD,JEANS,CYCDB,NaVal,SHORT JEANS INK COM AMARRACAO LISO JEANS,NaVal,9575840002,48,BOTTOM CURTO JEANS PLUS,NaVal,00095758400257,00095758400257,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_009575840002,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYADB,CYAD,JEANS,CYADB,NaVal,SHORT JEANS INK LISO JEANS 44 JEANS MEDI,NaVal,9575900006,44,BOTTOM CURTO JEANS,NaVal,00095759000616,00095759000616,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009575900006,384
false,0,NA,NaVal,NaVal,NaVal,W,BELEZA,NaVal,WB,WBI,WBI,WBICC,WBIC,PELE EXTRASSECA,WBICC,NaVal,DESODORANTE HIDRATANTE CORPORAL JEQUITI,NaVal,9358570000,NA,HIDRATANTE CORPORAL,NaVal,07899952312223,07899952312223,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_009358570000,384
false,0,NA,NaVal,NaVal,NaVal,H,ELETRO-ELETRONICOS,NaVal,HZ,HZB,HZB,HZBKB,HZBK,COPC21JAO/K2T,HZBKB,NaVal,RELOGIO CONDOR FEMININO COURO SINT  ROSA,NaVal,9285090000,NA,KIT FEMININO COURO,NaVal,00092850900074,00092850900074,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009285090000,384
false,0,ROSA,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CP,CPM,CPM,CPMGC,CPMG,CP,CPMGC,NaVal,2 PARES MEIA INVSIVEL ACC SLO LISTRAPOA,NaVal,9501800001,34/39,MEIA CASUAL/ESPORTIVA,NaVal,00095018000111,00095018000111,0,0,2022-08-16 07:00:36.468,7,7,0,0,233,233_009501800001,384
false,0,AZUL,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,NaVal,CMA,NaVal,CMAA,JEANS,CMAAF,NaVal,CALCA JEANS CRN MSA INK CALCA MASC AMACI,NaVal,9756230006,48,CALÇA JEANS,NaVal,00097562300679,00097562300679,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009756230006,384
false,0,LARANJA,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,NaVal,CMB,NaVal,CMBB,JEANS,CMBBA,NaVal,BERMUDA JEANS CRN MSA INK FIVE POCKETS L,NaVal,9578730003,44,BERMUDA SARJA,NaVal,00095787300344,00095787300344,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009578730003,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,CMA,CMA,CMAAB,CMAA,CM,CMAAB,NaVal,CALCA CM MSA INK LAVAGEM COM USED FILIGR,NaVal,9440870002,38,CALÇA JEANS,NaVal,00094408700235,00094408700235,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009440870002,384
false,0,MARROM,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C5,C5A,C5A,C5AAA,C5AA,C5,C5AAA,NaVal,OCULOS  C5 MSA MAIS ACESSORIOS FEM ACE M,NaVal,9682670001,UNICO,ÓCULOS ACETATO,NaVal,00096826700187,00096826700187,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009682670001,384
false,0,VERDE,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAEA,CYAE,SARJA,CYAEA,NaVal,SHORT SARJA CRN SLO INK AMASSADINHO VERD,NaVal,9573170002,46,BOTTOM CURTO SARJA,NaVal,00095731700220,00095731700220,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009573170002,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,NaVal,CYA,NaVal,CYAA,JEANS,CYAAQ,NaVal,CALCA JEANS CRN MSA INK MARMORIZADO LISO,NaVal,9588590001,36,CALÇA JEANS,NaVal,00095885900149,00095885900149,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009588590001,384
false,0,ROSA,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C6,C6A,C6A,C6AAA,C6AA,TRS,C6AAA,NaVal,3 CALCINHAS APP TANGA TRS COTTON LISO RO,NaVal,8554820003,G,CALCINHA / BOTTOM,NaVal,00085548200358,00085548200358,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_008554820003,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAAU,CYAA,NaVal,CYAAU,NaVal,CALCA  CRN MSA MARCA DE TERCEIROS JEANS,NaVal,9466010001,40,CALÇA JEANS,NaVal,00094660100132,00094660100132,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009466010001,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C7,NaVal,C7A,NaVal,C7AK,C7,C7AKL,NaVal,2 CALCINHAS TG CALCA ALTA RENDA LATERAL,NaVal,9664740002,GG,KIT CALCINHA,NaVal,00096647400266,00096647400266,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009664740002,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C6,C6A,C6A,C6AAA,C6AA,TRS,C6AAA,NaVal,3 CALCINHAS APP TANGA TRS COTTON LISO PR,NaVal,7830180004,GG,CALCINHA / BOTTOM,NaVal,00078301800414,00078301800414,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_007830180004,384
false,0,ROSA,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CR,NaVal,CRA,NaVal,CRAB,CR,CRABA,NaVal,CALCINHA CR MSA ELLA CINTURA RENDA LISO,NaVal,9390600002,GG,CALCINHA / BOTTOM,NaVal,00093906000281,00093906000281,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009390600002,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAAQ,CYAA,JEANS,CYAAQ,NaVal,CALCA JEANS CF PRD INK USED TANK DIRT RA,NaVal,9479910005,44,CALÇA JEANS,NaVal,00094799100515,00094799100515,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009479910005,384
false,0,MARROM,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C8,C8D,C8D,C8DBA,C8DB,C8,C8DBA,NaVal,BERMUDA C8 JUVO PRD INK CHINO LISO NVE80,NaVal,9484090004,10,BERMUDA,NaVal,00094840900408,00094840900408,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009484090004,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C9,C9A,C9A,C9ATA,C9AT,C9,C9ATA,NaVal,SOUTIEN BASE ALONGADA ESS C9 MSA BJ TRIA,NaVal,9310710004,42,SOUTIEN / TOP,NaVal,00093107100421,00093107100421,0,0,2022-08-16 07:00:36.468,4,4,0,0,233,233_009310710004,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYD,CYD,CYDAB,CYDA,JEANS,CYDAB,NaVal,CALCA JEANS CF MSA INK USED TANK BARRA D,NaVal,9480690005,36,CALÇA JEANS,NaVal,00094806900510,00094806900510,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009480690005,384
false,0,NA,NaVal,NaVal,NaVal,H,ELETRO-ELETRONICOS,NaVal,HB,HBH,HBH,HBHGE,HBHG,SAMS GALAXY A32,HBHGE,NaVal,SAMS GALAXY A32 PT 128GB SM A325MZKKZTO,NaVal,9158610000,NA,SAMSUNG,NaVal,00091586100017,00091586100017,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009158610000,384
false,0,NA,NaVal,NaVal,NaVal,W,BELEZA,NaVal,WL,WLD,WLD,WLDBB,WLDB,WL,WLDBB,NaVal,BATOM  WL VULT VULT GLOSS LAB EN 001 4g,NaVal,9032280000,NA,BATOM LÍQUIDO,NaVal,07899852003740,07899852003740,0,0,2022-08-16 07:00:36.468,4,4,0,0,233,233_009032280000,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYADA,CYAD,JEANS,CYADA,NaVal,SHORT JEANS CRN SLO INK BARRA DESFIADA C,NaVal,9383980005,38,BOTTOM CURTO JEANS,NaVal,00093839800583,00093839800583,0,0,2022-08-16 07:00:36.468,4,4,0,0,233,233_009383980005,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYC,CYC,CYCBC,CYCB,JEANS,CYCBC,NaVal,CALCA JEANS PS PRD INK USED TANK RASGOS,NaVal,9481110005,50,CALÇA JEANS PLUS,NaVal,00094811100585,00094811100585,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009481110005,384
false,0,CHOCOLATE,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C6,C6A,C6A,C6ATG,C6AT,TRS,C6ATG,NaVal,SOUTIEN APP TRS COLONIAL CETINETE RENDA,NaVal,5572370004,54,SOUTIEN / TOP,NaVal,00055723700416,00055723700416,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_005572370004,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,NaVal,CYA,NaVal,CYAB,SARJA,CYABC,NaVal,CALCA SARJA CRN MSA INK PUSH UP LISO PRE,NaVal,9480110001,44,CALÇA SARJA,NaVal,00094801100113,00094801100113,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009480110001,384
false,0,AZUL,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,CMB,CMB,CMBBC,CMBB,JEANS,CMBBC,NaVal,BERMUDA JEANS CDD SLO INK BERMUDA COLOR,NaVal,9556670002,40,BERMUDA SARJA,NaVal,00095566700211,00095566700211,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009556670002,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAAU,CYAA,NaVal,CYAAU,NaVal,CALCA  CRN MSA MARCA DE TERCEIROS JEANS,NaVal,9466010005,42,CALÇA JEANS,NaVal,00094660100569,00094660100569,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009466010005,384
false,0,VERDE,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C6,C6A,C6A,C6ATR,C6AT,TRS,C6ATR,NaVal,SOUTIEN TOP FAIXA TRS  BOJO REF CE3978 C,NaVal,9624620002,UNICO,SOUTIEN / TOP,NaVal,00096246200205,00096246200205,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_009624620002,384
false,0,ROSA,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAEB,CYAE,SARJA,CYAEB,NaVal,SHORT SARJA CRN PRD INK COM ELASTICO NA,NaVal,9480710003,40,BOTTOM CURTO SARJA,NaVal,00094807100353,00094807100353,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009480710003,384
false,0,DOURADO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C5,C5A,C5A,C5ABC,C5AB,OCULOS DOURADO REDONDO,C5ABC,NaVal,OCULOS UNI MET DOURADO REDONDO MARROM VC,NaVal,9561900001,UNICO,ÓCULOS METAL,NaVal,00095619000121,00095619000121,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009561900001,384
false,0,CINZA,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C7,C7A,C7A,C7ATC,C7AT,C7,C7ATC,NaVal,SOUTIEN C7 ELLA LISO CINZA 52 CINZA ESCU,NaVal,9458230004,52,SOUTIEN / TOP,NaVal,00094582300429,00094582300429,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009458230004,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,NaVal,CYA,NaVal,CYAA,JEANS,CYAAV,NaVal,CALCA JEANS  BIO MARCA DE TERCEIROS Skin,NaVal,9697850004,40,CALÇA JEANS,NaVal,00096978500413,00096978500413,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009697850004,384
false,0,ROXO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYB,CYB,CYBAB,CYBA,JEANS,CYBAB,NaVal,CALCA JEANS CRN MSA INK RASGOS BARRA VIR,NaVal,9427150007,40,CALÇA JEANS,NaVal,00094271500710,00094271500710,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009427150007,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C9,NaVal,C9A,NaVal,C9AK,CJ,C9AKA,NaVal,CALCINHA CJ ELLA BRANCO E PRETO LISO M P,NaVal,9339230003,M,KIT CALCINHA,NaVal,00093392300315,00093392300315,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_009339230003,384
false,0,MARROM,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAEB,CYAE,SARJA,CYAEB,NaVal,SHORT SARJA CRN PRD INK ELASTICO NA CINT,NaVal,9420250002,38,BOTTOM CURTO SARJA,NaVal,00094202500208,00094202500208,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009420250002,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,CMA,CMA,CMAAK,CMAA,JEANS,CMAAK,NaVal,CALCA JEANS CRN MSA INK Stone  Used Bigo,NaVal,9456300006,46,CALÇA JEANS,NaVal,00094563000607,00094563000607,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009456300006,384
